"","n_sim","fleet","area","year","species","obs_value","cv","pred_value","res","nll"
"4675","28",2,1,13,"Atlantic_mackerel",2437.52,0.05,2113.26,0.14275,9.79744
"4676","28",2,1,14,"Atlantic_mackerel",1367.96,0.05,1370.69,-0.00199164,5.14508
"4677","28",2,1,15,"Atlantic_mackerel",966.555,0.05,822.697,0.16115,9.99084
"4678","28",2,1,16,"Atlantic_mackerel",1025.76,0.05,1077.29,-0.049013,5.33685
"4679","28",2,1,17,"Atlantic_mackerel",13421.2,0.05,9729.37,0.321685,28.1241
"4680","28",2,1,18,"Atlantic_mackerel",988.766,0.05,985.564,0.00324284,4.82177
"4681","28",2,1,19,"Atlantic_mackerel",877.073,0.05,823.785,0.0626814,5.48559
"4682","28",2,1,20,"Atlantic_mackerel",724.739,0.05,660.192,0.0932807,6.24927
"4683","28",2,1,21,"Atlantic_mackerel",513.713,0.05,593.454,-0.144295,8.32909
"4684","28",2,1,22,"Atlantic_mackerel",2041.56,0.05,1794.9,0.128765,8.86077
"4685","28",2,1,23,"Atlantic_mackerel",910.852,0.05,914.809,-0.00433523,4.74135
"4686","28",2,1,24,"Atlantic_mackerel",292.839,0.05,356.84,-0.197665,11.4171
"4687","28",2,1,25,"Atlantic_mackerel",996.188,0.05,1064.12,-0.0659701,5.69755
"4688","28",2,1,26,"Atlantic_mackerel",2011.95,0.05,1985.3,0.0133349,5.56563
"4689","28",2,1,27,"Atlantic_mackerel",2217.14,0.05,2044.93,0.0808533,6.93463
"4690","28",2,1,28,"Atlantic_mackerel",657.992,0.05,660.234,-0.00340181,4.41471
"4691","28",2,1,29,"Atlantic_mackerel",1601.24,0.05,1624.12,-0.0141905,5.34201
"4692","28",2,1,30,"Atlantic_mackerel",2053.04,0.05,2024.93,0.0137854,5.58829
"4693","28",2,1,31,"Atlantic_mackerel",1564.01,0.05,1519.03,0.0291835,5.44855
"4694","28",2,1,32,"Atlantic_mackerel",652.047,0.05,604.925,0.075013,5.52871
"4695","28",2,1,33,"Atlantic_mackerel",173.429,0.05,191.796,-0.100666,5.10571
"4696","28",2,1,34,"Atlantic_mackerel",132.31,0.05,133.043,-0.00552769,2.81446
"4697","28",2,1,35,"Atlantic_mackerel",138.424,0.05,145.111,-0.0471744,3.29861
"4698","28",2,1,36,"Atlantic_mackerel",2117.31,0.05,2113.32,0.00188393,5.58182
"4699","28",2,1,37,"Atlantic_mackerel",2184.95,0.05,2100.42,0.0394545,5.92389
"4700","28",2,1,38,"Atlantic_mackerel",1061.54,0.05,1161.66,-0.0901239,6.51515
"4701","28",2,1,39,"Atlantic_mackerel",1055.4,0.05,1016.88,0.0371848,5.16142
"4702","28",2,1,40,"Atlantic_mackerel",1475.79,0.05,1544.78,-0.0456901,5.63767
"4703","28",2,1,41,"Atlantic_mackerel",17791.5,0.05,15821,0.117387,10.4656
"4704","28",2,1,42,"Atlantic_mackerel",18836.3,0.05,16998.1,0.102683,9.87549
"4705","29",1,1,1,"Atlantic_cod",17791.6,0.05,16302.7,0.0873929,9.23719
"4706","29",1,1,2,"Atlantic_cod",18836.4,0.05,17255.9,0.0876379,9.30283
"4707","29",1,1,3,"Atlantic_cod",22062,0.05,20630.9,0.0670674,8.82443
"4708","29",1,1,4,"Atlantic_cod",19563,0.05,18645.9,0.048013,8.26565
"4709","29",1,1,5,"Atlantic_cod",29134.2,0.05,28742.8,0.0135246,8.23946
"4710","29",1,1,6,"Atlantic_cod",21516.1,0.05,20298.4,0.0582555,8.5785
"4711","29",1,1,7,"Atlantic_cod",15013,0.05,14349.7,0.0451874,7.94826
"4712","29",1,1,8,"Atlantic_cod",16960.2,0.05,13707.6,0.212919,16.7287
"4713","29",1,1,9,"Atlantic_cod",15005,0.05,13654.8,0.0942956,9.31768
"4714","29",1,1,10,"Atlantic_cod",18171.7,0.05,17114.5,0.059937,8.44931
"4715","29",1,1,11,"Atlantic_cod",19922.5,0.05,16202.3,0.206695,16.3673
"4716","29",1,1,12,"Atlantic_cod",16950,0.05,15184.5,0.109988,10.0807
"4717","29",1,1,13,"Atlantic_cod",19148,0.05,14577.1,0.272746,22.6612
"4718","29",1,1,14,"Atlantic_cod",16185,0.05,11524.4,0.339616,30.6829
"4719","29",1,1,15,"Atlantic_cod",12772.7,0.05,8353.41,0.424642,43.4424
"4720","29",1,1,16,"Atlantic_cod",7632.19,0.05,3793.59,0.699063,104.601
"4721","29",1,1,17,"Atlantic_cod",6914.4,0.05,5967.42,0.147291,11.1035
"4722","29",1,1,18,"Atlantic_cod",5138.92,0.05,4597.56,0.111318,8.94614
"4723","29",1,1,19,"Atlantic_cod",4214.56,0.05,2678.48,0.453295,47.3648
"4724","29",1,1,20,"Atlantic_cod",5046.54,0.05,4057.98,0.218018,15.956
"4725","29",1,1,21,"Atlantic_cod",4646.48,0.05,3888.25,0.178152,12.7147
"4726","29",1,1,22,"Atlantic_cod",4982.14,0.05,4078.66,0.20009,14.444
"4727","29",1,1,23,"Atlantic_cod",4802.98,0.05,3676.82,0.267187,20.678
"4728","29",1,1,24,"Atlantic_cod",6150.26,0.05,5012.61,0.204538,15.0146
"4729","29",1,1,25,"Atlantic_cod",5183.66,0.05,3448.76,0.407496,39.6871
"4730","29",1,1,26,"Atlantic_cod",5392.35,0.05,4179.56,0.254775,19.498
"4731","29",1,1,27,"Atlantic_cod",2445.8,0.05,1882.7,0.261664,19.4189
"4732","29",1,1,28,"Atlantic_cod",1898.7,0.05,1725.59,0.0955994,7.29998
"4733","29",1,1,29,"Atlantic_cod",2382.87,0.05,2108.68,0.122244,8.68797
"4734","29",1,1,30,"Atlantic_cod",3788.74,0.05,3636.88,0.040907,6.49767
"4735","29",1,1,31,"Atlantic_cod",4704.28,0.05,4373.01,0.073022,7.44588
"4736","29",1,1,32,"Atlantic_cod",3660.64,0.05,3460.96,0.0560925,6.75787
"4737","29",1,1,33,"Atlantic_cod",2128.73,0.05,1966.84,0.0790948,6.83768
"4738","29",1,1,34,"Atlantic_cod",1830.9,0.05,1442.98,0.238097,16.7738
"4739","29",1,1,35,"Atlantic_cod",1247.22,0.05,1076.35,0.147343,9.39388
"4740","29",1,1,36,"Atlantic_cod",692.372,0.05,678.18,0.0207115,4.54912
"4741","29",1,1,37,"Atlantic_cod",1066.31,0.05,1101.54,-0.0325065,5.1065
"4742","29",1,1,38,"Atlantic_cod",1011.45,0.05,986.183,0.0253002,4.97037
"4743","29",1,1,39,"Atlantic_cod",910.048,0.05,933.729,-0.0256893,4.86869
"4744","29",1,1,40,"Atlantic_cod",641.018,0.05,662.191,-0.0324965,4.59747
"4745","29",1,1,41,"Atlantic_cod",591.104,0.05,450.288,0.272105,19.1134
"4746","29",1,1,42,"Atlantic_cod",370.986,0.05,365.807,0.0140571,3.87889
"4747","29",1,1,1,"Spiny_dogfish",5881.19,0.05,6429.96,-0.0892084,8.19435
"4748","29",1,1,2,"Spiny_dogfish",4587.74,0.05,4755.1,-0.0358311,6.61112
"4749","29",1,1,3,"Spiny_dogfish",6821.83,0.05,6951.21,-0.0187892,6.8217
"4750","29",1,1,4,"Spiny_dogfish",6655.83,0.05,6890.28,-0.0346178,6.96613
"4751","29",1,1,5,"Spiny_dogfish",8136.56,0.05,8089.09,0.00585051,6.93417
"4752","29",1,1,6,"Spiny_dogfish",8121.35,0.05,8031.81,0.0110861,6.95004
"4753","29",1,1,7,"Spiny_dogfish",6061.63,0.05,5812.43,0.0419799,6.9854
"4754","29",1,1,8,"Spiny_dogfish",5758.85,0.05,4466.03,0.254238,19.5091
"4755","29",1,1,9,"Spiny_dogfish",6369.67,0.05,6279.84,0.0142025,6.72285
"4756","29",1,1,10,"Spiny_dogfish",6848.8,0.05,6765.16,0.0122875,6.78523
"4757","29",1,1,11,"Spiny_dogfish",7932.25,0.05,7151.13,0.103667,9.05127
"4758","29",1,1,12,"Spiny_dogfish",10224.4,0.05,8883.96,0.140534,11.1057
"4759","29",1,1,13,"Spiny_dogfish",12244.4,0.05,8856.96,0.323862,28.3133
"4760","29",1,1,14,"Spiny_dogfish",13697.1,0.05,10527.1,0.263228,21.3059
"4761","29",1,1,15,"Spiny_dogfish",7699.74,0.05,4894.75,0.453023,47.9182
"4762","29",1,1,16,"Spiny_dogfish",5666.13,0.05,4052.39,0.3352,29.0373
"4763","29",1,1,17,"Spiny_dogfish",14390.6,0.05,12523.3,0.138983,11.3608
"4764","29",1,1,18,"Spiny_dogfish",5141.09,0.05,3379.7,0.419478,41.6606
"4765","29",1,1,19,"Spiny_dogfish",5947.48,0.05,3475.76,0.537155,64.3209
"4766","29",1,1,20,"Spiny_dogfish",10489.7,0.05,8212.52,0.244738,19.1607
"4767","29",1,1,21,"Spiny_dogfish",4854.19,0.05,3831.58,0.236565,17.6034
"4768","29",1,1,22,"Spiny_dogfish",4802.08,0.05,4131.57,0.150392,10.9236
"4769","29",1,1,23,"Spiny_dogfish",7720.69,0.05,6186.74,0.221494,16.6868
"4770","29",1,1,24,"Spiny_dogfish",7524.62,0.05,5747.65,0.269389,21.3632
"4771","29",1,1,25,"Spiny_dogfish",6109.75,0.05,4214.93,0.371252,34.2065
"4772","29",1,1,26,"Spiny_dogfish",4996.76,0.05,4313.09,0.147134,10.7694
"4773","29",1,1,27,"Spiny_dogfish",3380.91,0.05,2673.54,0.234741,17.0697
"4774","29",1,1,28,"Spiny_dogfish",1891.65,0.05,1714.56,0.0982919,7.40067
"4775","29",1,1,29,"Spiny_dogfish",5371.81,0.05,4842.4,0.103755,8.66514
"4776","29",1,1,30,"Spiny_dogfish",3400.15,0.05,3242.66,0.0474273,6.50465
"4777","29",1,1,31,"Spiny_dogfish",2118.79,0.05,1990.7,0.0623583,6.35952
"4778","29",1,1,32,"Spiny_dogfish",3902.08,0.05,3745.5,0.0409536,6.52791
"4779","29",1,1,33,"Spiny_dogfish",2854.56,0.05,2501.39,0.132068,9.36828
"4780","29",1,1,34,"Spiny_dogfish",3449.99,0.05,3100.88,0.106687,8.34575
"4781","29",1,1,35,"Spiny_dogfish",3892.71,0.05,3367.31,0.144991,10.3945
"4782","29",1,1,36,"Spiny_dogfish",2997.07,0.05,2688.49,0.108656,8.28981
"4783","29",1,1,37,"Spiny_dogfish",5098.21,0.05,4624.11,0.0976065,8.36526
"4784","29",1,1,38,"Spiny_dogfish",4632.22,0.05,4498.38,0.0293204,6.53594
"4785","29",1,1,39,"Spiny_dogfish",5589.51,0.05,4765.75,0.159437,11.6359
"4786","29",1,1,40,"Spiny_dogfish",4111.61,0.05,3002.52,0.314362,26.0094
"4787","29",1,1,41,"Spiny_dogfish",3325.12,0.05,3256.41,0.02088,6.11966
"4788","29",1,1,42,"Spiny_dogfish",2254.87,0.05,1874.32,0.184846,12.4777
"4789","29",2,1,1,"Atlantic_herring",1457.07,0.05,1463.63,-0.00449234,5.21143
"4790","29",2,1,2,"Atlantic_herring",763.404,0.05,762.024,0.00180994,4.56165
"4791","29",2,1,3,"Atlantic_herring",1364.75,0.05,1381.8,-0.0124133,5.17275
"4792","29",2,1,4,"Atlantic_herring",866.281,0.05,845.716,0.0240266,4.80287
"4793","29",2,1,5,"Atlantic_herring",1251.04,0.05,1235.11,0.0128189,5.0878
"4794","29",2,1,6,"Atlantic_herring",1138.76,0.05,1120.28,0.0163567,5.01441
"4795","29",2,1,7,"Atlantic_herring",737.99,0.05,746.683,-0.0117106,4.55456
"4796","29",2,1,8,"Atlantic_herring",929.397,0.05,864.679,0.0721776,5.79966
"4797","29",2,1,9,"Atlantic_herring",891.611,0.05,874.641,0.0192161,4.79009
"4798","29",2,1,10,"Atlantic_herring",838.854,0.05,827.045,0.014177,4.69544
"4799","29",2,1,11,"Atlantic_herring",1068.33,0.05,1026.71,0.0397383,5.21289
"4800","29",2,1,12,"Atlantic_herring",994.421,0.05,1034.19,-0.0392118,5.13288
"4801","29",2,1,13,"Atlantic_herring",3250.67,0.05,3479.11,-0.0679153,6.93232
"4802","29",2,1,14,"Atlantic_herring",1598.51,0.05,1486.79,0.072453,6.34992
"4803","29",2,1,15,"Atlantic_herring",1106.93,0.05,1217.02,-0.0948178,6.73063
"4804","29",2,1,16,"Atlantic_herring",2312.26,0.05,1940.49,0.175281,11.8139
"4805","29",2,1,17,"Atlantic_herring",2050.93,0.05,2158.78,-0.0512501,6.07457
"4806","29",2,1,18,"Atlantic_herring",32.3261,0.05,31.2857,0.0327132,1.61311
"4807","29",2,1,19,"Atlantic_herring",3176.05,0.05,2736.74,0.148871,10.4191
"4808","29",2,1,20,"Atlantic_herring",5379.09,0.05,4965.45,0.080014,7.79393
"4809","29",2,1,21,"Atlantic_herring",11775.8,0.05,9395.84,0.225783,17.4926
"4810","29",2,1,22,"Atlantic_herring",13410.3,0.05,12880,0.0403517,7.75264
"4811","29",2,1,23,"Atlantic_herring",9276.52,0.05,7517.23,0.210289,15.9028
"4812","29",2,1,24,"Atlantic_herring",17737.8,0.05,11868.8,0.401786,39.9931
"4813","29",2,1,25,"Atlantic_herring",8389.24,0.05,5378.92,0.444463,46.4673
"4814","29",2,1,26,"Atlantic_herring",11526.9,0.05,9626.44,0.180172,13.7681
"4815","29",2,1,27,"Atlantic_herring",10244.7,0.05,6670.94,0.429003,43.9665
"4816","29",2,1,28,"Atlantic_herring",8668.66,0.05,8167.45,0.0595566,7.70007
"4817","29",2,1,29,"Atlantic_herring",9370.91,0.05,7840.73,0.178279,13.4252
"4818","29",2,1,30,"Atlantic_herring",7562.77,0.05,6096.77,0.215479,16.1404
"4819","29",2,1,31,"Atlantic_herring",7773.79,0.05,7120.02,0.0878471,8.42514
"4820","29",2,1,32,"Atlantic_herring",16599,0.05,16996.8,-0.0236828,7.75248
"4821","29",2,1,33,"Atlantic_herring",9067.02,0.05,6799.65,0.287773,23.5982
"4822","29",2,1,34,"Atlantic_herring",16901.9,0.05,13628.3,0.215272,16.9268
"4823","29",2,1,35,"Atlantic_herring",17426,0.05,13376.5,0.264467,21.6775
"4824","29",2,1,36,"Atlantic_herring",17986.8,0.05,14554.9,0.211706,16.6845
"4825","29",2,1,37,"Atlantic_herring",17958.9,0.05,15562.9,0.143197,11.8201
"4826","29",2,1,38,"Atlantic_herring",16928.3,0.05,14674.2,0.1429,11.744
"4827","29",2,1,39,"Atlantic_herring",9350.7,0.05,8807.11,0.0598918,7.78382
"4828","29",2,1,40,"Atlantic_herring",6439.52,0.05,4878.71,0.277573,22.1028
"4829","29",2,1,41,"Atlantic_herring",5084.37,0.05,4923.1,0.032233,6.66493
"4830","29",2,1,42,"Atlantic_herring",1328.17,0.05,1503.04,-0.123688,8.17452
"4831","29",2,1,1,"Atlantic_mackerel",449.386,0.05,449.558,-0.000382377,4.03112
"4832","29",2,1,2,"Atlantic_mackerel",272.449,0.05,272.797,-0.0012775,3.53098
"4833","29",2,1,3,"Atlantic_mackerel",350.456,0.05,344.688,0.0165951,3.83752
"4834","29",2,1,4,"Atlantic_mackerel",399.238,0.05,407.857,-0.0213576,4.00399
"4835","29",2,1,5,"Atlantic_mackerel",2806.15,0.05,2819.55,-0.00476379,5.86731
"4836","29",2,1,6,"Atlantic_mackerel",3527.22,0.05,3555.78,-0.00806517,6.10448
"4837","29",2,1,7,"Atlantic_mackerel",2579.89,0.05,2535.69,0.0172799,5.83843
"4838","29",2,1,8,"Atlantic_mackerel",2322.95,0.05,2188.04,0.0598314,6.38976
"4839","29",2,1,9,"Atlantic_mackerel",3127.7,0.05,3085.57,0.0135615,6.00804
"4840","29",2,1,10,"Atlantic_mackerel",2370.14,0.05,2391.06,-0.0087878,5.70936
"4841","29",2,1,11,"Atlantic_mackerel",3091.69,0.05,3218.71,-0.040261,6.28387
"4842","29",2,1,12,"Atlantic_mackerel",569.566,0.05,537.187,0.0585286,4.9532
"4843","29",2,1,13,"Atlantic_mackerel",2437.53,0.05,2108.3,0.145103,9.93291
"4844","29",2,1,14,"Atlantic_mackerel",1367.96,0.05,1363.22,0.00347465,5.1467
"4845","29",2,1,15,"Atlantic_mackerel",966.52,0.05,829.929,0.152362,9.43973
"4846","29",2,1,16,"Atlantic_mackerel",1025.76,0.05,1074.49,-0.0464119,5.2872
"4847","29",2,1,17,"Atlantic_mackerel",13421.2,0.05,9870.97,0.307235,26.3065
"4848","29",2,1,18,"Atlantic_mackerel",988.644,0.05,987.129,0.00153413,4.82001
"4849","29",2,1,19,"Atlantic_mackerel",876.991,0.05,830.287,0.0547259,5.29869
"4850","29",2,1,20,"Atlantic_mackerel",724.755,0.05,677.05,0.0680884,5.43624
"4851","29",2,1,21,"Atlantic_mackerel",513.802,0.05,581.845,-0.124366,7.25842
"4852","29",2,1,22,"Atlantic_mackerel",2041.53,0.05,1783.85,0.134923,9.18553
"4853","29",2,1,23,"Atlantic_mackerel",910.846,0.05,913.265,-0.00265182,4.73899
"4854","29",2,1,24,"Atlantic_mackerel",292.757,0.05,363.091,-0.215311,12.8743
"4855","29",2,1,25,"Atlantic_mackerel",996.108,0.05,1044.05,-0.0470035,5.26893
"4856","29",2,1,26,"Atlantic_mackerel",2011.97,0.05,2010.59,0.000686577,5.53017
"4857","29",2,1,27,"Atlantic_mackerel",2217.01,0.05,2037.77,0.0842993,7.04839
"4858","29",2,1,28,"Atlantic_mackerel",657.93,0.05,666.291,-0.0126272,4.44419
"4859","29",2,1,29,"Atlantic_mackerel",1601.27,0.05,1633.14,-0.0197047,5.37941
"4860","29",2,1,30,"Atlantic_mackerel",2053.02,0.05,2001.5,0.0254143,5.67945
"4861","29",2,1,31,"Atlantic_mackerel",1564.01,0.05,1505.42,0.0381852,5.56984
"4862","29",2,1,32,"Atlantic_mackerel",652.045,0.05,610.458,0.0659052,5.27202
"4863","29",2,1,33,"Atlantic_mackerel",173.303,0.05,193.2,-0.108683,5.44064
"4864","29",2,1,34,"Atlantic_mackerel",132.299,0.05,134.415,-0.0158639,2.85861
"4865","29",2,1,35,"Atlantic_mackerel",138.366,0.05,143.967,-0.0396855,3.16809
"4866","29",2,1,36,"Atlantic_mackerel",2117.3,0.05,2099.64,0.00837847,5.59514
"4867","29",2,1,37,"Atlantic_mackerel",2184.98,0.05,2142.54,0.0196148,5.68951
"4868","29",2,1,38,"Atlantic_mackerel",1061.61,0.05,1149.13,-0.0792193,6.14589
"4869","29",2,1,39,"Atlantic_mackerel",1055.38,0.05,1033.12,0.0213159,4.97573
"4870","29",2,1,40,"Atlantic_mackerel",1475.78,0.05,1548.4,-0.0480351,5.68162
"4871","29",2,1,41,"Atlantic_mackerel",17791.5,0.05,15725.3,0.123447,10.7575
"4872","29",2,1,42,"Atlantic_mackerel",18836.4,0.05,16598.1,0.126501,10.9672
"4873","30",1,1,1,"Atlantic_cod",17791.5,0.05,16182.4,0.0947973,9.50699
"4874","30",1,1,2,"Atlantic_cod",18836.4,0.05,17245.6,0.0882355,9.32385
"4875","30",1,1,3,"Atlantic_cod",22062.1,0.05,20286.1,0.083923,9.33344
"4876","30",1,1,4,"Atlantic_cod",19562.9,0.05,19209,0.0182553,7.87125
"4877","30",1,1,5,"Atlantic_cod",29134.2,0.05,28269,0.0301484,8.38466
"4878","30",1,1,6,"Atlantic_cod",21516,0.05,20322.5,0.0570646,8.55103
"4879","30",1,1,7,"Atlantic_cod",15013,0.05,14443.8,0.0386507,7.83865
"4880","30",1,1,8,"Atlantic_cod",16960.2,0.05,13743.5,0.210307,16.5076
"4881","30",1,1,9,"Atlantic_cod",15005.1,0.05,13523.5,0.103961,9.70092
"4882","30",1,1,10,"Atlantic_cod",18171.6,0.05,17105.4,0.0604662,8.46205
"4883","30",1,1,11,"Atlantic_cod",19922.5,0.05,16404.5,0.194293,15.3728
"4884","30",1,1,12,"Atlantic_cod",16950,0.05,14828.6,0.133711,11.237
"4885","30",1,1,13,"Atlantic_cod",19147.9,0.05,14182.4,0.300189,25.8058
"4886","30",1,1,14,"Atlantic_cod",16185,0.05,11573.7,0.335349,30.1068
"4887","30",1,1,15,"Atlantic_cod",12772.8,0.05,8507.29,0.406391,40.409
"4888","30",1,1,16,"Atlantic_cod",7632.05,0.05,3834.58,0.688297,101.614
"4889","30",1,1,17,"Atlantic_cod",6914.32,0.05,6023.55,0.137917,10.5688
"4890","30",1,1,18,"Atlantic_cod",5139.02,0.05,4592.91,0.112349,8.99228
"4891","30",1,1,19,"Atlantic_cod",4214.49,0.05,2612.52,0.478216,52.0076
"4892","30",1,1,20,"Atlantic_cod",5046.51,0.05,4171.6,0.190396,13.6998
"4893","30",1,1,21,"Atlantic_cod",4646.52,0.05,3759.67,0.211786,15.3378
"4894","30",1,1,22,"Atlantic_cod",4982.16,0.05,4063.66,0.203781,14.7422
"4895","30",1,1,23,"Atlantic_cod",4802.92,0.05,3809.63,0.231691,17.1363
"4896","30",1,1,24,"Atlantic_cod",6150.24,0.05,5043.26,0.198438,14.523
"4897","30",1,1,25,"Atlantic_cod",5183.61,0.05,3448.64,0.407523,39.6914
"4898","30",1,1,26,"Atlantic_cod",5392.19,0.05,4148.7,0.262156,20.2611
"4899","30",1,1,27,"Atlantic_cod",2445.89,0.05,1847.75,0.280444,21.4552
"4900","30",1,1,28,"Atlantic_cod",1898.69,0.05,1731.75,0.0920349,7.16621
"4901","30",1,1,29,"Atlantic_cod",2382.84,0.05,2097.1,0.12774,8.96276
"4902","30",1,1,30,"Atlantic_cod",3788.78,0.05,3699.65,0.0238054,6.27634
"4903","30",1,1,31,"Atlantic_cod",4704.28,0.05,4324.55,0.0841651,7.79619
"4904","30",1,1,32,"Atlantic_cod",3660.52,0.05,3456.86,0.0572463,6.78399
"4905","30",1,1,33,"Atlantic_cod",2128.69,0.05,1958.57,0.0832929,6.97401
"4906","30",1,1,34,"Atlantic_cod",1830.91,0.05,1448.84,0.23405,16.3917
"4907","30",1,1,35,"Atlantic_cod",1247.24,0.05,1096.55,0.128761,8.36775
"4908","30",1,1,36,"Atlantic_cod",692.484,0.05,684.889,0.0110275,4.48781
"4909","30",1,1,37,"Atlantic_cod",1066.4,0.05,1087.8,-0.019867,4.97419
"4910","30",1,1,38,"Atlantic_cod",1011.63,0.05,1007.14,0.00444889,4.84648
"4911","30",1,1,39,"Atlantic_cod",910.106,0.05,932.595,-0.0244098,4.85593
"4912","30",1,1,40,"Atlantic_cod",640.932,0.05,653.88,-0.0200005,4.46613
"4913","30",1,1,41,"Atlantic_cod",591.08,0.05,466.466,0.236766,15.5168
"4914","30",1,1,42,"Atlantic_cod",370.977,0.05,353.784,0.0474528,4.2897
"4915","30",1,1,1,"Spiny_dogfish",5881.25,0.05,6448.15,-0.0920231,8.29638
"4916","30",1,1,2,"Spiny_dogfish",4587.72,0.05,4760.4,-0.0369477,6.62737
"4917","30",1,1,3,"Spiny_dogfish",6821.75,0.05,7090.72,-0.0386718,7.05018
"4918","30",1,1,4,"Spiny_dogfish",6655.85,0.05,6709.23,-0.0079871,6.73922
"4919","30",1,1,5,"Spiny_dogfish",8136.61,0.05,8262.59,-0.0153656,6.97456
"4920","30",1,1,6,"Spiny_dogfish",8121.36,0.05,8054.9,0.00821678,6.93896
"4921","30",1,1,7,"Spiny_dogfish",6061.66,0.05,5791.31,0.045624,7.04925
"4922","30",1,1,8,"Spiny_dogfish",5758.78,0.05,4479.56,0.251201,19.2021
"4923","30",1,1,9,"Spiny_dogfish",6369.67,0.05,6220.8,0.0236499,6.79437
"4924","30",1,1,10,"Spiny_dogfish",6848.69,0.05,6745.3,0.0152108,6.80129
"4925","30",1,1,11,"Spiny_dogfish",7932.29,0.05,7174.09,0.100466,8.92059
"4926","30",1,1,12,"Spiny_dogfish",10224.5,0.05,8950.12,0.133121,10.7
"4927","30",1,1,13,"Spiny_dogfish",12244.4,0.05,8838.46,0.325959,28.5859
"4928","30",1,1,14,"Spiny_dogfish",13697,0.05,10526.2,0.26331,21.3146
"4929","30",1,1,15,"Spiny_dogfish",7699.8,0.05,4889.92,0.454018,48.0987
"4930","30",1,1,16,"Spiny_dogfish",5666.1,0.05,4140.79,0.313613,26.2361
"4931","30",1,1,17,"Spiny_dogfish",14390.6,0.05,12492,0.141492,11.5015
"4932","30",1,1,18,"Spiny_dogfish",5141.15,0.05,3328.6,0.434725,44.2654
"4933","30",1,1,19,"Spiny_dogfish",5947.46,0.05,3506.21,0.52843,62.4615
"4934","30",1,1,20,"Spiny_dogfish",10489.8,0.05,8207.59,0.245345,19.2202
"4935","30",1,1,21,"Spiny_dogfish",4854.3,0.05,3853.72,0.230826,17.067
"4936","30",1,1,22,"Spiny_dogfish",4801.99,0.05,4170.9,0.140897,10.3704
"4937","30",1,1,23,"Spiny_dogfish",7720.78,0.05,6206.03,0.218393,16.414
"4938","30",1,1,24,"Spiny_dogfish",7524.78,0.05,5756.49,0.267873,21.2003
"4939","30",1,1,25,"Spiny_dogfish",6109.79,0.05,4130.17,0.391573,37.3067
"4940","30",1,1,26,"Spiny_dogfish",4996.76,0.05,4258.33,0.159914,11.5542
"4941","30",1,1,27,"Spiny_dogfish",3380.85,0.05,2700.59,0.224656,16.1432
"4942","30",1,1,28,"Spiny_dogfish",1891.69,0.05,1725.22,0.0921207,7.16568
"4943","30",1,1,29,"Spiny_dogfish",5371.72,0.05,4939.61,0.0838626,7.9187
"4944","30",1,1,30,"Spiny_dogfish",3400.16,0.05,3192.35,0.0630652,6.85023
"4945","30",1,1,31,"Spiny_dogfish",2118.83,0.05,2014.69,0.0503981,6.08982
"4946","30",1,1,32,"Spiny_dogfish",3902.1,0.05,3728.29,0.0455657,6.60772
"4947","30",1,1,33,"Spiny_dogfish",2854.55,0.05,2498.33,0.133293,9.43326
"4948","30",1,1,34,"Spiny_dogfish",3449.89,0.05,3102.88,0.106009,8.3169
"4949","30",1,1,35,"Spiny_dogfish",3892.67,0.05,3408.46,0.132835,9.71907
"4950","30",1,1,36,"Spiny_dogfish",2997.15,0.05,2683.65,0.110483,8.36993
"4951","30",1,1,37,"Spiny_dogfish",5098.21,0.05,4707.17,0.0798016,7.73351
"4952","30",1,1,38,"Spiny_dogfish",4632.09,0.05,4414.17,0.0481885,6.8284
"4953","30",1,1,39,"Spiny_dogfish",5589.53,0.05,4802.06,0.151851,11.1636
"4954","30",1,1,40,"Spiny_dogfish",4111.66,0.05,3046.14,0.299952,24.239
"4955","30",1,1,41,"Spiny_dogfish",3325.17,0.05,3129.08,0.0607802,6.77133
"4956","30",1,1,42,"Spiny_dogfish",2254.85,0.05,1932.03,0.154512,10.4188
"4957","30",2,1,1,"Atlantic_herring",1457,0.05,1453.9,0.00213399,5.20825
"4958","30",2,1,2,"Atlantic_herring",763.397,0.05,768.901,-0.00718443,4.57131
"4959","30",2,1,3,"Atlantic_herring",1364.8,0.05,1347.35,0.0128682,5.17509
"4960","30",2,1,4,"Atlantic_herring",866.285,0.05,858.088,0.00950736,4.7055
"4961","30",2,1,5,"Atlantic_herring",1251.05,0.05,1245.79,0.00421161,5.05849
"4962","30",2,1,6,"Atlantic_herring",1138.68,0.05,1117.28,0.018971,5.03281
"4963","30",2,1,7,"Atlantic_herring",738,0.05,750.991,-0.0174501,4.58805
"4964","30",2,1,8,"Atlantic_herring",929.406,0.05,855.226,0.0831804,6.14155
"4965","30",2,1,9,"Atlantic_herring",891.606,0.05,873.506,0.0205092,4.80036
"4966","30",2,1,10,"Atlantic_herring",838.845,0.05,822.926,0.0191588,4.72864
"4967","30",2,1,11,"Atlantic_herring",1068.23,0.05,1040.42,0.0263837,5.03619
"4968","30",2,1,12,"Atlantic_herring",994.326,0.05,1028.02,-0.0333272,5.04741
"4969","30",2,1,13,"Atlantic_herring",3250.63,0.05,3407.23,-0.0470508,6.45257
"4970","30",2,1,14,"Atlantic_herring",1598.5,0.05,1494.11,0.0675321,6.21214
"4971","30",2,1,15,"Atlantic_herring",1106.91,0.05,1228.28,-0.104039,7.09736
